PageRank;inDegreeRank;PageRankValue;inDegreeValue;Node id;Url;Type
821;45214;0.0008846201372930987;7;189858;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/operations_management_in_de_zor.html;disconnected
822;34033;0.0008846201372930987;8;189814;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/european_economic_policies_1917.html;disconnected
823;46633;0.0008846201372930987;7;189824;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/human_resource_management_19184.html;disconnected
824;44356;0.0008846201372930987;7;189834;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/evidence_based_policing_1941072.html;disconnected
825;43406;0.0008846201372930987;7;189859;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/logistiek_management_voor_bk_19.html;disconnected
826;3996;0.0008846201372930987;76;189885;http://www.utwente.nl/repository/utwente/dottwente/apps/comment.shtml@file=163318.html;disconnected
827;44795;0.0008846201372930987;7;189844;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/organisatie_van_het_zorgproces_1.html;disconnected
828;42276;0.0008846201372930987;7;189823;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/simulation_191820210.html;disconnected
829;43255;0.0008846201372930987;7;189873;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/international_financial_managem.html;disconnected
830;45453;0.0008846201372930987;7;189818;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/european_institutions_191764190.html;disconnected
831;40422;0.0008846201372930987;7;189865;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/the_practice_of_project_work_20.html;disconnected
832;53154;0.0008846201372930987;6;189883;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/mathematical_finance_201300060.html;disconnected
833;41945;0.0008846201372930987;7;189856;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/airport_management_strategy_ope.html;disconnected
834;44245;0.0008846201372930987;7;189837;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/strategic_marketing_business_re.html;disconnected
835;31084;0.0008846201372930987;9;189815;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/european_social_policies_191763.html;disconnected
836;53599;0.0008846201372930987;6;189812;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/modernitys_harvest_191741020.html;disconnected
837;34306;0.0008846201372930987;8;189881;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/bestuursrecht_minor_rmb_2012002.html;disconnected
838;46784;0.0008846201372930987;7;189875;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/information_services_201100051.html;disconnected
839;58505;0.0008846201372930987;5;189884;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/praktische_opdracht_financial_e.html;disconnected
840;42018;0.0008846201372930987;7;189882;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/high_tech_marketing_201300007.html;disconnected
841;48192;0.0008846201372930987;7;189840;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/cost_management_and_engineering-1.html;disconnected
842;39617;0.0008846201372930987;7;189828;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/project_4_regional_innovation_i.html;disconnected
843;42221;0.0008846201372930987;7;189830;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/recht_markt_en_innovatie_194101.html;disconnected
844;41145;0.0008846201372930987;7;189868;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/public_management_theories_and_t.html;disconnected
845;43692;0.0008846201372930987;7;189863;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/capita_selecta_minor_rmb_200900.html;disconnected
846;40311;0.0008846201372930987;7;189826;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/field_study_191880881.html;disconnected
847;25254;0.0008846201372930987;10;189879;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/electronic_hrm_in_global_contex.html;disconnected
848;43247;0.0008846201372930987;7;189822;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/discrete_optimiz_of_business_pr.html;disconnected
849;43420;0.0008846201372930987;7;189862;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/european_union_simulation_19412.html;disconnected
850;31495;0.0008846201372930987;9;189880;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/digital_society_in_2020_2012001.html;disconnected
851;43556;0.0008846201372930987;7;189851;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/methodology_for_public_administ.html;disconnected
852;45414;0.0008846201372930987;7;189833;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/governance_of_european_social_p.html;disconnected
853;46654;0.0008846201372930987;7;189813;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/history_minor_final_assignment_1.html;disconnected
854;45672;0.0008846201372930987;7;189848;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/professional_service_provision_1.html;disconnected
855;44689;0.0008846201372930987;7;189827;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/project_2_international_negotia.html;disconnected
856;47697;0.0008846201372930987;7;189820;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/becoming_an_entrepreneur_191810.html;disconnected
857;40856;0.0008846201372930987;7;189829;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/european_regulatory_governance_1.html;disconnected
858;75916;0.0008846201372930987;4;189810;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/the_rise_of_modernity_191731090.html;disconnected
859;44674;0.0008846201372930987;7;189857;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/intro_iem_194121110.html;disconnected
860;40013;0.0008846201372930987;7;189831;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/current_topics_in_regulation_19.html;disconnected
861;39461;0.0008846201372930987;7;189864;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/economic_evaluation_in_healthca.html;disconnected
862;47252;0.0008846201372930987;7;189853;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/managing_human_resource_flow_19.html;disconnected
863;40371;0.0008846201372930987;7;189866;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/education_in_developing_countri.html;disconnected
864;49049;0.0008846201372930987;7;189850;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/methodology_and_research_design.html;disconnected
865;42773;0.0008846201372930987;7;189836;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q2-summaries/principles_of_entrepeneurship_1.html;disconnected
866;48786;0.0008843846650946354;7;189505;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/organisation_theory_and_design_2.html;disconnected
867;39723;0.0008843846650946354;7;189484;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/algemene_economie_voor_ebb_1941.html;disconnected
868;44192;0.0008843846650946354;7;189497;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/management_of_technology_in_hea.html;disconnected
869;44804;0.0008843846650946354;7;189507;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/foundations_of_information_syst.html;disconnected
870;63760;0.0008843846650946354;5;189474;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/mangement_van_innovatie_1918108.html;disconnected
871;42462;0.0008843846650946354;7;189485;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/interne_organisatiekunde_194104.html;disconnected
872;48399;0.0008843846650946354;7;189516;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/human_resource_management_organ.html;disconnected
873;73420;0.0008843846650946354;4;189473;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/statistics_probability_19150610.html;disconnected
874;45240;0.0008843846650946354;7;189481;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/recht_governance_194101020.html;disconnected
875;45238;0.0008843846650946354;7;189531;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/healthcare_purchasing_20110002.html;disconnected
876;40325;0.0008843846650946354;7;189513;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/clinical_efficacy_mta_194111220.html;disconnected
877;48759;0.0008843846650946354;7;189539;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/communication_skills_201000046.html;disconnected
878;39966;0.0008843846650946354;7;189537;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/medische_ethiek_194112320.html;disconnected
879;39766;0.0008843846650946354;7;189532;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/supplier_relationship_managemen.html;disconnected
880;64209;0.0008843846650946354;5;189553;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/innovation_and_regulation_19411.html;disconnected
881;43541;0.0008843846650946354;7;189495;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/international_business_strategy.html;disconnected
882;44849;0.0008843846650946354;7;189512;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/marketing_voor_tbk_194108110.html;disconnected
883;39357;0.0008843846650946354;7;189527;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/medical_decision_making_1941112.html;disconnected
884;28841;0.0008843846650946354;10;189548;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/openbare_financin_194103030.html;disconnected
885;3844;0.0008843846650946354;81;189479;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/logistiek_management_194121010.html;disconnected
886;45295;0.0008843846650946354;7;189503;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/public_and_private_policing_201.html;disconnected
887;48253;0.0008843846650946354;7;189546;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/operations_research_methods_191.html;disconnected
888;45898;0.0008843846650946354;7;189500;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/governance_of_knowledge_and_inn.html;disconnected
889;45727;0.0008843846650946354;7;189502;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/crime_science_for_public_safety.html;disconnected
890;43576;0.0008843846650946354;7;189544;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/wiskunde_en_programmeren_1_1915.html;disconnected
891;38343;0.0008843846650946354;8;189550;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/strategisch_management_19410813.html;disconnected
892;39486;0.0008843846650946354;7;189486;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/policy_instruments_and_evaluati.html;disconnected
893;40598;0.0008843846650946354;7;189496;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/marketing_for_iba_201000073.html;disconnected
894;41562;0.0008843846650946354;7;189510;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/introduction_to_economics_19410.html;disconnected
895;45618;0.0008843846650946354;7;189508;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/business_proces_integration_lab.html;disconnected
896;42483;0.0008843846650946354;7;189520;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/introduction_to_research_method.html;disconnected
897;41936;0.0008843846650946354;7;189524;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/corporate_finance_194110010.html;disconnected
898;39211;0.0008843846650946354;7;189515;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/data_analyse_194119160.html;disconnected
899;40313;0.0008843846650946354;7;189482;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/project_4_regional_innovation_i.html;disconnected
900;48464;0.0008843846650946354;7;189480;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/accounting_finance_and_manageme.html;disconnected
901;42179;0.0008843846650946354;7;189514;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/chronische_aandoeningen_1_19411.html;disconnected
902;40738;0.0008843846650946354;7;189517;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/european_legal_governance_19412.html;disconnected
903;48270;0.0008843846650946354;7;189523;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/privaatrecht_minor_recht_201000.html;disconnected
904;41676;0.0008843846650946354;7;189542;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/management_of_technology_for_pl.html;disconnected
905;43639;0.0008843846650946354;7;189534;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/inleiding_marketing_194108010.html;disconnected
906;48144;0.0008843846650946354;7;189533;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/purchasing_mangement_191820160.html;disconnected
907;41575;0.0008843846650946354;7;189487;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/maatschappelijke_organisatie_19.html;disconnected
908;39902;0.0008843846650946354;7;189540;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/policy_analysis_in_public_and_t.html;disconnected
909;48697;0.0008843846650946354;7;189545;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/statistiek_en_kansrekening_1915.html;disconnected
910;40737;0.0008843846650946354;7;189509;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/managing_service_organizations_1.html;disconnected
911;3825;0.0008843846650946354;82;189554;http://www.utwente.nl/repository/utwente/dottwente/apps/comment.shtml@file=163119.html;disconnected
912;48629;0.0008843846650946354;7;189494;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/operations_management_in_de_zor.html;disconnected
913;40744;0.0008843846650946354;7;189492;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/optimization_of_healthcare_proc-1.html;disconnected
914;40302;0.0008843846650946354;7;189506;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/strafrecht_191741070.html;disconnected
915;53549;0.0008843846650946354;6;189552;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/de_geschiedenis_van_de_toekomst.html;disconnected
916;48890;0.0008843846650946354;7;189490;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/criminology_194107290.html;disconnected
917;49494;0.0008843846650946354;6;189475;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/de_luchtvaartindustrie_19185258.html;disconnected
918;44816;0.0008843846650946354;7;189528;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/european_union_law_191764160.html;disconnected
919;39523;0.0008843846650946354;7;189493;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/determ_modellen_in_de_ormin_194.html;disconnected
920;24406;0.0008843846650946354;11;189547;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/marketorientated_entrepreneursh.html;disconnected
921;48589;0.0008843846650946354;7;189526;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/social_problems_194106090.html;disconnected
922;48172;0.0008843846650946354;7;189525;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/economie_van_de_gezondheidszorg.html;disconnected
923;47671;0.0008843846650946354;7;189488;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/public_sector_reform_194107040.html;disconnected
924;48610;0.0008843846650946354;7;189538;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/international_business_19188080.html;disconnected
925;45381;0.0008843846650946354;7;189498;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/corporate_financial_management_a.html;disconnected
926;31979;0.0008843846650946354;9;189478;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/estratigizing_192350200.html;disconnected
927;39295;0.0008843846650946354;7;189518;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/marketing_for_minor_bk_20100007.html;disconnected
928;37194;0.0008843846650946354;8;189477;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/arbeidsrecht_191890572.html;disconnected
929;41378;0.0008843846650946354;7;189521;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/gzw_in_de_praktijk_i_201100042.html;disconnected
930;46945;0.0008843846650946354;7;189551;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/finance_accounting_194110020.html;disconnected
931;32164;0.0008843846650946354;9;189549;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/de_maakbare_samenleving_1941071.html;disconnected
932;45859;0.0008843846650946354;7;189489;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/optimization_of_healthcare_proc.html;disconnected
933;48305;0.0008843846650946354;7;189501;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/economic_methods_sustainability.html;disconnected
934;45128;0.0008843846650946354;7;189504;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/concept_and_observation_2011000.html;disconnected
935;39968;0.0008843846650946354;7;189535;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/interne_organisatie_194120010.html;disconnected
936;40861;0.0008843846650946354;7;189491;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/outcomes_research_194112340.html;disconnected
937;43835;0.0008843846650946354;7;189499;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/inleiding_onderzoeksmethoden_vo.html;disconnected
938;45296;0.0008843846650946354;7;189476;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/international_management_191880.html;disconnected
939;46044;0.0008843846650946354;7;189522;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/celbiologie_201000006.html;disconnected
940;43600;0.0008843846650946354;7;189541;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/theories_of_regulation_19410115.html;disconnected
941;47220;0.0008843846650946354;7;189483;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/handhaving_bescherming_19410111.html;disconnected
942;47980;0.0008843846650946354;7;189530;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/public_management_theories_and_t.html;disconnected
943;42501;0.0008843846650946354;7;189543;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/hrm_innovation_entrepreneurship.html;disconnected
944;48845;0.0008843846650946354;7;189536;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/entrepreneurial_finance_2010000.html;disconnected
945;41894;0.0008843846650946354;7;189511;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/institutional_development_of_th.html;disconnected
946;48916;0.0008843846650946354;7;189529;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/klinische_epidemiologie_2010000.html;disconnected
947;47532;0.0008843846650946354;7;189519;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2011_2012/2011_2012_k1_samenvattingen/design_marketing_201000199.html;disconnected
948;150551;0.0008789295591635683;1;30745;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/water/eligibility-admission/eligibility-request-tgs.shtml/index.html@researchprogramme=water.html;tendril
949;114956;0.0008789295591635683;2;189453;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/older-evaluations/evaluations_2010_2011/2010_2011_k2_samenvattingen/index.html;tendril
950;113600;0.0008789295591635683;2;189469;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/older-evaluations/evaluations_2007_2008/evaluations_mg_courses_q4/index.html;tendril
951;6261;0.0008789295591635683;40;39719;http://www.utwente.nl/bms/intranet/en/education/quality-assurance/archive/mb/evaluations_2013_2014/2013-2014-q3-summaries/index.html;tendril
952;137063;0.0008789295591635683;1;30737;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/innovation-governance/eligibility-admission/eligibility-request-tgs.shtml/index.html@researchprogramme=innovation_of_governance.html;tendril
953;139844;0.0008789295591635683;1;30721;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/igs/governance-knowledge-innovation/eligibility-admission/eligibility-request-tgs.shtml/index.html@researchprogramme=governance_of_knowledge_and_innovation.html;tendril
955;165335;0.0008789295591635683;1;30663;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/dependable-secure-computing/eligibility-admission/eligibility-request.shtml/index.html@researchprogramme=dependable_and_secure_computing.html;tendril
956;151982;0.0008789295591635683;1;30833;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/itc/space-global-development/eligibility-admission/eligibility-request.shtml/index.html@researchprogramme=space_for_global_development.html;tendril
957;142625;0.0008789295591635683;1;30683;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/industrial-engineering-operations-research/eligibility-admission/eligibility-request.shtml/index.html@researchprogramme=industrial_engineering.html;tendril
958;146363;0.0008789295591635683;1;30702;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/ctit/services-science/eligibility-admission/eligibility-request.shtml/index.html@researchprogramme=services_science.html;tendril
959;147305;0.0008789295591635683;1;30765;http://www.utwente.nl/en/education/post-graduate/tgs/programmes/mesa-plus/fluid-physics/eligibility-admission/eligibility-request.shtml/index.html@researchprogramme=fluid_physics.html;tendril
960;53382;0.0008789295591635683;6;9453;http://www.utwente.nl/en/education/bachelor/programmes/international-business-administration/news/!/2015/9/429529/iba-module-innovation-entrepreneurship-wins-2nd-place-at-bdo-teaching-excellence-awards.html;tendril
